show_id,person_id,character_name,role
tt2649522,nm0107261,Mary,actress
tt2649522,nm0645683,Maggie Gardner,actress
tt2649522,nm0504320,Richard Mayfield QC,actor
tt2649522,nm0307122,Trevor Harris,actor
tt2649522,nm5591800,Jamie Burton,actor
tt2649522,nm1643154,Danny Monk,actor
tt2649522,nm2935576,Tara,actress
tt2649522,nm0940245,George Balfour QC,actor
tt0098492,nm0383022,Noriko Takaya,actress
tt0098492,nm0757290,Kazumi 'One-sama' Amano,actress
tt0098492,nm0906696,Kôichirô 'Coach' Ôhta,actor
tt0098492,nm0442844,Jung Freud,actress
tt0098492,nm0818111,,actor
tt0098492,nm7112120,Koichiro Ohta,actor
tt0098492,nm6213833,Observation Department Head,actor
tt0098492,nm7835030,Noriko Takaya,actress
tt0098492,nm4408448,Kazumi Amano,actress
tt0098492,nm11088189,Jung Freud,actress
tt0856824,nm0298009,Nono,actress
tt0856824,nm0757087,Lal'C Mellk Mal,actress
tt0856824,nm1328076,Tycho Science,actress
tt0856824,nm0412628,Nicholas Vacheron,actor
tt0856824,nm0945726,Casio Takashirô,actor
tt0856824,nm1058720,Piaget Serpentine,actress
tt0856824,nm1124112,LeCoultre Serpentine,actress
tt0856824,nm0765815,Gouya Reicy,actor
tt0856824,nm1919164,Roo Soon,actress
tt0856824,nm0840501,Roy Anyan,actor
tt0364146,nm0001126,Dr. Samantha Hill,actress
tt0364146,nm0911542,"Roy Nolan, FEMA Director",actor
tt0364146,nm0001720,Dr. Zack Nolan,actor
tt0364146,nm0384211,Dr. Owen Hunter,actor
tt0364146,nm0000977,President Paul Hollister,actor
tt0364146,nm0773884,Clark Williams,actor
tt0364146,nm0192505,Amanda Williams,actress
tt0364146,nm0420953,Governor Carla Williams,actress
tt0364146,nm0190931,Dr. Jordan Fisher,actor
tt0364146,nm0548498,"Daniel, Hollister's Advisor",actor
tt0284741,nm0005438,Gaius Julius Caesar,actor
tt0284741,nm0001321,Lucius Cornelius Sulla,actor
tt0284741,nm0000686,Marcus Portius Cato,actor
tt0284741,nm0000420,Calpurnia,actress
tt0284741,nm0636562,Pompey,actor
tt0284741,nm0272224,Vercingetorix,actor
tt0284741,nm0604349,Caius Cassius,actor
tt0284741,nm0824215,Portia,actress
tt0284741,nm0765010,Cleopatra,actress
tt0284741,nm0342151,Julia,actress
tt0076993,nm0000994,Herman Bockweiss,actor
tt0076993,nm0000324,Clay Basket,actress
tt0076993,nm0000328,Alexander McKeag,actor
tt0076993,nm0001066,Pasquinel,actor
tt0076993,nm0001077,Colonel Frank Skimmerhorn,actor
tt0076993,nm0263496,Major Maxwell Mercy,actor
tt0076993,nm0440090,Hans Brumbaugh,actor
tt0076993,nm0001417,Sheriff Axel Dumire,actor
tt0076993,nm0001419,Lise Bockweiss,actress
tt0076993,nm0000587,Sam Purchas,actor
tt0074621,nm0225191,Vincent Bugliosi,actor
tt0074621,nm0706883,Charles Manson,actor
tt0074621,nm0938114,Susan Atkins,actress
tt0074621,nm0122782,Linda Kasabian,actress
tt0074621,nm0057651,Patricia Krenwinkel,actress
tt0074621,nm0656826,Leslie Van Houten,actress
tt0074621,nm0649178,Aaron Stovitz,actor
tt0074621,nm0921225,Lt. Brenner,actor
tt0074621,nm0015826,Phil Cohen,actor
tt0074621,nm0244170,Tex Watson,actor
tt0090522,nm0001058,Helene Junot,actress
tt0090522,nm0001922,Count De Ville,actor
tt0090522,nm0001943,Luba Tcherina,actress
tt0090522,nm0000925,Karl Von Eiderfeld,actor
tt0090522,nm0004767,Steve Bryant,actor
tt0090522,nm0099953,Jeanne,actress
tt0090522,nm0101175,Natalie Junot,actress
tt0090522,nm0001010,Odile,actress
tt0090522,nm0225698,Hubert De Ville,actor
tt0090522,nm0267232,David Westfield,actor
tt0346223,nm0390903,Guy Burgess,actor
tt0346223,nm0827170,Kim Philby,actor
tt0346223,nm0672303,Donald Maclean,actor
tt0346223,nm0922335,Anthony Blunt,actor
tt0346223,nm0481931,Jack Hewit,actor
tt0346223,nm0687491,Melinda,actress
tt0346223,nm0195928,Henry,actor
tt0346223,nm0681975,Colonel Winter,actor
tt0346223,nm0411903,Otto,actor
tt0346223,nm0942202,Guy Liddell,actor
tt0397501,nm0000664,Allan Quatermain,actor
tt0397501,nm0233145,Elizabeth Maitland,actress
tt0397501,nm0550462,Captain Good,actor
tt0397501,nm0822062,Dr. Sam Maitland,actor
tt0397501,nm0004303,Bruce McNabb,actor
tt0397501,nm0648943,Umbopa,actor
tt0397501,nm0731167,Sir Henry Curtis,actor
tt0397501,nm0095930,Ivan Fleekov,actor
tt0397501,nm0434444,Twala,actor
tt0397501,nm1747851,Gagool,actress
tt0468988,nm0196592,Ross Duffy,actor
tt0468988,nm0000153,FEMA Director Judith Carr,actress
tt0468988,nm0001147,Faith Clavell,actress
tt0468988,nm0001642,Tornado Tommy Dixon,actor
tt0468988,nm0001822,Sen. Ryan Carr,actor
tt0468988,nm0735226,USAF Pilot Ritter,actor
tt0468988,nm0817819,FPS Agent Gavin Carr,actor
tt0468988,nm0494774,Monty,actor
tt0468988,nm0438127,Secretary of Homeland Security Jim Roberts,actor
tt0468988,nm0095751,Brigid,actress
tt1883092,nm1432815,Wilhelm Winter,actor
tt1883092,nm0771713,Friedhelm Winter,actor
tt1883092,nm0778348,Greta,actress
tt1883092,nm0825587,Charlotte,actress
tt1883092,nm0872225,Viktor Goldstein,actor
tt1883092,nm2409219,Dorn,actor
tt1883092,nm1007965,Hildegard,actress
tt1883092,nm0775794,Dr. Jahn,actor
tt1883092,nm2202601,Oberschwester,actress
tt1883092,nm0666788,Lilja,actress
tt0446610,nm0922335,Narrator,actor
tt0446610,nm0001373,Narrator,actress
tt0446610,nm0373946,Narrator,actor
tt0446610,nm0555620,Rudolph Höss,actor
tt0446610,nm0586657,Henrich Himmler,actor
tt3012698,nm0000531,Olive Kitteridge,actress
tt3012698,nm0420955,Henry Kitteridge,actor
tt3012698,nm0235652,Bonnie Newton,actress
tt3012698,nm0154914,Harmon Newton,actor
tt3012698,nm3095117,Doyle Larkin,actor
tt3012698,nm0593291,Louise Larkin,actress
tt3012698,nm0906543,Angela O'Meara,actress
tt3012698,nm0302330,Christopher Kitteridge,actor
tt3012698,nm0611932,Jim O'Casey,actor
tt3012698,nm3978372,Mrs. Manhattan,actress
tt1238834,nm0362766,Heathcliff,actor
tt1238834,nm2731660,Cathy,actress
tt1238834,nm0511088,Edgar,actor
tt1238834,nm0484104,Nelly,actress
tt1238834,nm1218607,Hindley,actor
tt1238834,nm1310137,Isabella,actress
tt1238834,nm2390340,Catherine,actress
tt1238834,nm2092835,Linton,actor
tt1238834,nm2959893,Hareton,actor
tt1238834,nm0573618,Mr. Earnshaw,actor
tt2944454,nm4331196,Riley Brown,actress
tt2944454,nm5720886,Jay,actor
tt2944454,nm2329247,Gail,actress
tt2944454,nm5721811,Kara,actress
tt2944454,nm2825203,Angela Vaughn,actress
tt2944454,nm4198185,Trevor,actor
tt2944454,nm4723086,Quinn,actor
tt2944454,nm4440417,Jimmy Natale,actor
tt2944454,nm5626215,DJ,actor
tt2944454,nm2452495,Edward,actor
tt3069212,nm0407033,Gôtetsu,actor
tt3069212,nm2038226,Ken Masters,actor
tt3069212,nm2538735,Ryu,actor
tt3069212,nm2570241,Young Gôken,actor
tt3069212,nm2859177,Gôki,actor
tt3069212,nm0463511,Gôken,actor
tt3069212,nm1438275,Akuma,actor
tt3069212,nm4114764,Sayaka,actress
tt3069212,nm0945563,Senzô,actor
tt3069212,nm2075330,Mr. Masters,actor
tt1339238,nm2675477,Minato Sahashi,actor
tt1339238,nm2977461,Musubi,actress
tt1339238,nm2095800,Tsukiumi,actress
tt1339238,nm0633989,Kazehana,actress
tt1339238,nm2594314,Matsu,actress
tt1339238,nm1131161,Homura,actress
tt1339238,nm2573928,Kusano,actress
tt1339238,nm3470960,Musubi,actress
tt1339238,nm1896066,Minato Sahashi,actor
tt1339238,nm1513684,Matsu,actress
tt0095388,nm0000323,Inspector Frederick Abberline,actor
tt0095388,nm0000800,Richard Mansfield,actor
tt0095388,nm0564044,Sir William Gull,actor
tt0095388,nm0172484,Sergeant George Godley,actor
tt0095388,nm0094297,Robert James Lees,actor
tt0095388,nm0001265,Catherine Eddowes,actress
tt0095388,nm0005412,Emma,actress
tt0095388,nm0028674,Coroner Wynne Baxter,actor
tt0095388,nm0000771,Mary Jane Kelly,actress
tt0095388,nm0004355,Rodman,actor
tt0115392,nm0001251,Wynn Park,actor
tt0115392,nm0001715,Captain Edward J. Smith,actor
tt0115392,nm0001876,Isabella Paradine,actress
tt0115392,nm0001693,Hazel Foley,actress
tt0115392,nm0000347,Simon Doonan,actor
tt0115392,nm0715953,J. Bruce Ismay,actor
tt0115392,nm0468772,Bess Allison,actress
tt0115392,nm0000447,Molly Brown,actress
tt0115392,nm0236451,Jamie Perse,actor
tt0115392,nm0014291,Aase Ludvigsen,actress
tt3696720,nm1065454,Viondra Denniger,actress
tt3696720,nm0004743,Harris Enzmann,actor
tt3696720,nm0887144,Captain William Denninger,actor
tt3696720,nm0744776,Dr. Juliet Bryce,actress
tt3696720,nm3133334,Aaron Gault,actor
tt3696720,nm1859932,Nora Bryce,actress
tt3696720,nm3941557,Emily Vanderhaus,actress
tt3696720,nm5120699,James Toback,actor
tt3696720,nm1012967,John Stokes,actor
tt3696720,nm0730455,Duke Vanderhaus,actor
tt0349747,nm0990258,Prince John (younger),actor
tt0349747,nm0859228,Prince John (older),actor
tt0349747,nm1309883,Prince George (younger),actor
tt0349747,nm0917353,Prince George (older),actor
tt0349747,nm0571160,Lalla,actress
tt0349747,nm0390903,George V,actor
tt0349747,nm0001669,Queen Mary,actress
tt0349747,nm0631490,Stamfordham,actor
tt0349747,nm0000761,Queen Alexandra,actress
tt0349747,nm0177267,Lloyd George,actor
tt3877200,nm0001409,Julien Baptiste,actor
tt3877200,nm0384826,Celia Baptiste,actress
tt3877200,nm0626362,Tony Hughes,actor
tt3877200,nm0640323,Emily Hughes,actress
tt3877200,nm0369954,Gemma Webster,actress
tt3877200,nm0607375,Sam Webster,actor
tt3877200,nm0220183,Laurence Relaud,actress
tt3877200,nm0002076,Mark Walsh,actor
tt3877200,nm0292182,Eve Stone,actress
tt3877200,nm4092854,Alice Webster,actress
tt1567215,nm0001427,Jack Kennedy,actor
tt1567215,nm0001608,Bobby Kennedy,actor
tt1567215,nm0005017,Jackie Kennedy,actress
tt1567215,nm0929489,Joe Kennedy Sr.,actor
tt1567215,nm0362051,Rose Kennedy,actress
tt1567215,nm0095746,Ethel Kennedy,actress
tt1567215,nm0336923,Agent Abraham Bolden,actor
tt1567215,nm0404448,Evelyn Lincoln,actress
tt1567215,nm0933987,Michelle,actress
tt1567215,nm0396369,Sam Giancana,actor
tt0090490,nm0000263,Virgilia Hazard,actress
tt0090490,nm0001016,Justin LaMotte,actor
tt0090490,nm0143779,Elkanah Bent,actor
tt0090490,nm0002026,Isabel Hazard,actress
tt0090490,nm0001153,Madeline LaMotte Main,actress
tt0090490,nm0000408,Stanley Hazard,actor
tt0090490,nm0290163,Brett Main Hazard,actress
tt0090490,nm0304965,Ashton Main Huntoon,actress
tt0090490,nm0452935,Constance Flynn Hazard,actress
tt0090490,nm0573896,Augusta Barclay,actress
tt3132738,nm0004778,Harry Houdini,actor
tt3132738,nm1393354,Bess Houdini,actress
tt3132738,nm0428055,Jim Collins,actor
tt3132738,nm0683116,William Melville,actor
tt3132738,nm4229417,Dash Houdini,actor
tt3132738,nm0932143,Riley,actor
tt3132738,nm0959964,Cecilia Weiss,actress
tt3132738,nm6207628,Erich Weiss,actor
tt3132738,nm5552968,Rabbi Weiss,actor
tt3132738,nm1646092,Sylvia The Bearded Lady,actress
tt0085106,nm0000826,Diana,actress
tt0085106,nm0244359,Robert Maxwell,actor
tt0085106,nm0002109,Juliet Parrish,actress
tt0085106,nm0625664,Brian,actor
tt0085106,nm0655478,Daniel Bernstein,actor
tt0085106,nm0666332,Eleanor Dupres,actress
tt0085106,nm0676964,Josh Brooks,actor
tt0085106,nm0001743,Mike Donovan,actor
tt0085106,nm0039002,Robin Maxwell,actress
tt0085106,nm0942646,Elias Taylor,actor
tt0088583,nm0000263,Virgilia Hazard,actress
tt0088583,nm0113617,Garrison Grady,actor
tt0088583,nm0001016,Justin LaMotte,actor
tt0088583,nm0143779,Elkanah Bent,actor
tt0088583,nm0001153,Madeline Fabray LaMotte,actress
tt0088583,nm0290163,Brett Main,actress
tt0088583,nm0304965,Ashton Main Huntoon,actress
tt0088583,nm0452935,Constance Flynn Hazard,actress
tt0088583,nm0582773,James Huntoon,actor
tt0088583,nm0416856,George Hazard,actor
tt0086823,nm0000826,Diana,actress
tt0086823,nm0244359,Robert Maxwell,actor
tt0086823,nm0000387,Willie,actor
tt0086823,nm0002109,Juliet Parish,actress
tt0086823,nm0378800,John,actor
tt0086823,nm0384718,Father Andrew Doyle,actor
tt0086823,nm0000461,Ham Tyler,actor
tt0086823,nm0625664,Brian,actor
tt0086823,nm0655478,Daniel Bernstein,actor
tt0086823,nm0666332,Eleanor Dupres,actress
tt0205214,nm0001642,Jack Woods,actor
tt0205214,nm0000155,The Grand Banshee,actress
tt0205214,nm0002032,King Boric,actor
tt0205214,nm0000538,Seamus Muldoon,actor
tt0205214,nm0001085,Barney O'Grady,actor
tt0205214,nm0910738,Mary Muldoon,actress
tt0205214,nm0079418,Mickey Muldoon,actor
tt0205214,nm0103699,Kathleen Fitzpatrick,actress
tt0205214,nm0142543,Princess Jessica,actress
tt0205214,nm0277975,General Bulstrode,actor
tt0210294,nm0387581,Gerda,actress
tt0210294,nm0346885,Kai,actor
tt0210294,nm0936288,Wolfgang,actor
tt0210294,nm0134281,Minna,actress
tt0210294,nm0166092,Spring Witch,actress
tt0210294,nm0165413,Summer Princess,actress
tt0210294,nm0423296,Autumn Robber,actress
tt0210294,nm0085428,Robber Girl,actress
tt0210294,nm0371787,Amy,actress
tt0210294,nm0000403,Snow Queen,actress
tt0168355,nm0000685,Noah,actor
tt0168355,nm0005460,Naamah,actress
tt0168355,nm0000719,Lot,actor
tt0168355,nm0001406,Sarah,actress
tt0168355,nm0063303,Shem,actor
tt0168355,nm0129160,Japhet,actor
tt0168355,nm0219206,Ham,actor
tt0168355,nm0607865,Esther,actress
tt0168355,nm0688624,Ruth,actress
tt0168355,nm0907427,Miriam,actress
tt1127205,nm0038918,Miep Gies,actress
tt1127205,nm1376985,Peter Van Daan,actor
tt1127205,nm0177267,Hermann Van Daan,actor
tt1127205,nm0200579,Mr Kugler,actor
tt1127205,nm0296563,Mr Kleiman,actor
tt1127205,nm0268297,Albert Dussel,actor
tt1127205,nm0322513,Otto Frank,actor
tt1127205,nm0340067,Edith Frank,actress
tt1127205,nm0428065,Margot Frank,actress
tt1127205,nm1697771,Anne Frank,actress
tt0078672,nm0308789,Miss Elizabeth Bennet,actress
tt0078672,nm0727778,Mr. Fitzwilliam Darcy,actor
tt0078672,nm0914810,Mr. Bennet,actor
tt0078672,nm0604956,Mrs. Bennet,actress
tt0078672,nm0291596,Miss Jane Bennet,actress
tt0078672,nm0644740,Miss Lydia Bennet,actress
tt0078672,nm0668854,Miss Mary Bennet,actress
tt0078672,nm0383354,Miss Kitty Bennet,actress
tt0078672,nm0120172,Mr. Bingley,actor
tt0078672,nm0723814,Charlotte Lucas,actress
tt0463826,nm1221622,Jack,actor
tt0463826,nm0651441,Brianna,actress
tt0463826,nm0000554,Merlin,actor
tt0463826,nm0001669,Lady of the Lake,actress
tt0463826,nm0762560,Weston,actor
tt0463826,nm0413263,Master Burton,actor
tt0463826,nm0415066,Graham,actor
tt0463826,nm0609096,Yvonne,actress
tt0463826,nm0336797,One-Eye,actor
tt0463826,nm1378650,Young Brianna,actress
tt0463826,nm0335240,Stromnian,actor
tt0463826,nm0420345,Arthur,actor
tt0463826,nm0316515,Gare,actor
tt0118453,nm0000297,Theodore Roosevelt,actor
tt0118453,nm0000385,Capt. Bucky O'Neil,actor
tt0118453,nm0000997,Gen. Joseph Wheeler,actor
tt0118453,nm0424635,Henry Nash,actor
tt0118453,nm0001152,Edith Roosevelt,actress
tt0118453,nm0245653,Col. Leonard Wood,actor
tt0118453,nm0001417,President William McKinley,actor
tt0118453,nm0001313,William Randolph Hearst,actor
tt0118453,nm0000388,Secretary of State John Hay,actor
tt0118453,nm0157915,Frederick Remington,actor
tt0222608,nm0809857,Oliver Twist,actor
tt0222608,nm0743335,Mr Bumble,actor
tt0222608,nm0910278,Mrs Mann,actress
tt0222608,nm0188950,Mrs Bedwin,actress
tt0222608,nm0912938,Monks,actor
tt0222608,nm0457655,Mr Brownlow,actor
tt0222608,nm0242026,Elizabeth Leeford,actress
tt0222608,nm0342038,Mr Grimwig,actor
tt0222608,nm0501443,Young Rose Fleming,actress
tt0222608,nm0941056,Nancy,actress
tt0100361,nm0001632,Christine Daeé,actress
tt0100361,nm0001097,The Phantom (Erik),actor
tt0100361,nm0000044,Gérard Carrière,actor
tt0100361,nm0832531,Count Philippe de Chagny,actor
tt0100361,nm0007183,Alain Choleti,actor
tt0100361,nm0275138,Carlotta,actress
tt0100361,nm0144045,Inspector Ledoux,actor
tt0100361,nm0745625,Jean-Claude,actor
tt0100361,nm0154309,Joseph Buguet,actor
tt0100361,nm0649297,Madame Giry,actress
tt0289830,nm0266824,Allie Keys,actress
tt0289830,nm0001242,Dr. Chet Wakeman,actor
tt0289830,nm0004749,Lisa Clarke - Adult,actress
tt0289830,nm0231946,Mary Crawford - Adult,actress
tt0289830,nm0340408,Colonel Owen Crawford,actor
tt0289830,nm0442066,Charlie Keys - Adult,actor
tt0289830,nm0370035,Marty Erickson,actor
tt0289830,nm0403652,Tom Clarke - Adult,actor
tt0289830,nm0837992,Nina Toth - Adult,actress
tt0289830,nm0167086,John,actor
tt0088611,nm0001258,Sen. Norman Grant,actor
tt0088611,nm0000769,Elinor Grant,actress
tt0088611,nm0001974,Penny Hardesty Pope,actress
tt0088611,nm0001136,Stanley Mott,actor
tt0088611,nm0241232,Leopold Strabismus,actor
tt0088611,nm0002122,John Pope,actor
tt0088611,nm0837784,Leisel Kolff,actress
tt0088611,nm0001868,Dieter Kolff,actor
tt0088611,nm0840211,Tim Finnerty,actor
tt0088611,nm0524743,Narrator,actor
tt0116619,nm0000381,Dick Hickock,actor
tt0116619,nm0000616,Perry Smith,actor
tt0116619,nm0000554,Agent Alvin Dewey,actor
tt0116619,nm0001798,Herbert Clutter,actor
tt0116619,nm0053390,Bonnie Clutter,actress
tt0116619,nm0278057,Nancy Clutter,actress
tt0116619,nm0100907,Kenyon Clutter,actor
tt0116619,nm0504064,Bess Hartmann,actress
tt0116619,nm0893862,Sadie Truitt,actress
tt0116619,nm0744235,Agent Harold Nye,actor
tt0425674,nm1372823,Daniel Sims,actor
tt0425674,nm1147488,Narrator,actress
tt0425674,nm3993311,Terry,actor
tt0425674,nm3782786,Chun,actor
tt0425674,nm1674381,Mel,actress
tt0425674,nm3553887,Brianna,actress
tt0425674,nm1635858,Emma,actress
tt0425674,nm3430516,Kerry,actress
tt0425674,nm3991854,Tyson,actor
tt0425674,nm2114475,Shelly,actress
tt0934320,nm1372823,Ja'mie,actor
tt0934320,nm2837602,Leon,actor
tt0934320,nm3564500,Joseph,actress
tt0934320,nm3564684,Thomas,actor
tt0934320,nm3365810,Ofa,actress
tt0934320,nm1307510,Doug Peterson,actor
tt0934320,nm0191497,Sarah Wheatley,actress
tt0934320,nm1443531,Rodney Parsons,actor
tt0934320,nm2816553,Margaret Murray,actress
tt0934320,nm2879377,Toby,actor
tt0374463,nm0197647,PFC Robert Leckie,actor
tt0374463,nm0001515,PFC Eugene Sledge,actor
tt0374463,nm0781218,Sgt. John Basilone,actor
tt0374463,nm1525948,PFC Sidney Phillips,actor
tt0374463,nm2890541,PFC Lew 'Chuckler' Juergens,actor
tt0374463,nm1785339,PFC Merriell 'Snafu' Shelton,actor
tt0374463,nm0564901,Cpl. R.V. Burgin,actor
tt0374463,nm0633470,PFC Wilbur 'Runner' Conley,actor
tt0374463,nm2584861,2nd Lt. Stone,actor
tt0374463,nm0000158,Narrator,actor
tt3053694,nm6784013,P'tit Quinquin,actor
tt3053694,nm6784014,Eve Terrier,actress
tt3053694,nm6784015,Commandant Van der Weyden,actor
tt3053694,nm6784016,Lieutenant Carpentier,actor
tt3053694,nm6784017,Père Quinquin,actor
tt3053694,nm4283941,Aurélie Terrier,actress
tt3053694,nm6784018,Kevin,actor
tt3053694,nm6784019,Jordan,actor
tt3053694,nm6784021,Mr. Campin,actor
tt3053694,nm6798365,Dany Lebleu,actor
tt2044056,nm0098709,Narrator,actor
tt0317875,nm0000366,Marquise Isabelle de Merteuil,actress
tt0317875,nm0000391,Vicomte Sébastien de Valmont,actor
tt0317875,nm0000176,Madame Maria de Tourvel,actress
tt0317875,nm0201638,Madame de Rosemonde,actress
tt0317875,nm0005447,Cécile de Volanges,actress
tt0317875,nm0958558,Antoine Gercourt,actor
tt0317875,nm0861862,Hugo,actor
tt0317875,nm0109725,Madame Volanges,actress
tt0317875,nm1224628,Raphael Danceny,actor
tt0317875,nm1568989,La pianiste de la fondation,actress
tt0115288,nm0049049,Richard Mayhew,actor
tt0115288,nm0292182,Door,actress
tt0115288,nm0071799,Mr. Croup,actor
tt0115288,nm0751085,Mr. Vandemar,actor
tt0115288,nm0430667,Marquis de Carabas,actor
tt0115288,nm0134922,Islington,actor
tt0115288,nm0600439,Hunter,actress
tt0115288,nm0668807,Old Bailey,actor
tt0115288,nm0549401,Jessica,actress
tt0115288,nm0340067,Lamia,actress
tt0420408,nm1533208,Hercules,actor
tt0420408,nm0001610,Alcmene,actress
tt0420408,nm0000276,Linus,actor
tt0420408,nm0909944,Megara,actress
tt0420408,nm0772703,King Eurystheus,actor
tt0420408,nm0167649,Tiresias,actor
tt0420408,nm0188471,Young Hercules,actor
tt0420408,nm1047329,Iphicles,actor
tt0420408,nm0541932,Antaeus,actor
tt0420408,nm0853079,Kiron,actor
tt1422182,nm0770652,Abe Appenheimer,actor
tt0427042,nm0855039,Casanova,actor
tt0427042,nm0126284,Edith,actress
tt0427042,nm0000564,Older Casanova,actor
tt0427042,nm0672303,Grimani,actor
tt0427042,nm0662744,Rocco,actor
tt0427042,nm0292182,Henriette,actress
tt0427042,nm0815317,Bellino,actress
tt0427042,nm6183556,Servant,actor
tt0427042,nm0383354,Cook,actress
tt0427042,nm1128256,Jack aged 6,actor
tt0847150,nm1002641,Willoughby,actor
tt0847150,nm1564421,Marianne Dashwood,actress
tt0847150,nm0602455,Elinor Dashwood,actress
tt0847150,nm0005216,Mrs. Dashwood,actress
tt0847150,nm2377903,Margaret Dashwood,actress
tt0847150,nm0607375,Colonel Brandon,actor
tt0847150,nm0060221,Mrs Jennings,actress
tt0847150,nm0931247,Sir John Middleton,actor
tt0847150,nm0804218,Fanny Dashwood,actress
tt0847150,nm1098145,Lady Middleton,actress
tt1855924,nm1340363,Narrator,actor
tt0081443,nm0001113,Lt. Philip 'Phil' Caputo,actor
tt0081443,nm0001018,Lt. Murph McCoy,actor
tt0081443,nm0001574,Lt. Walter Cohen,actor
tt0081443,nm0103071,Gen. Merle Rupert,actor
tt0081443,nm0001133,Sgt. Ned Coleman,actor
tt0081443,nm0295440,Cpl. Pascarella,actor
tt0081443,nm0485878,Woodward,actor
tt0081443,nm0593844,Capt. Peterson,actor
tt0081443,nm0794890,Manhole,actor
tt0081443,nm0809031,Sgt. Willliam Holgren,actor
tt0115387,nm0827170,Gilbert Markham,actor
tt0115387,nm0001216,Helen,actress
tt0115387,nm0001291,Huntingdon,actor
tt0115387,nm0046002,Rachel,actress
tt0115387,nm0494828,Arthur,actor
tt0115387,nm0302491,Hargrave,actor
tt0115387,nm0129160,Hattersley,actor
tt0115387,nm0009424,Fergus Markham,actor
tt0115387,nm0186469,Reverend Millward,actor
tt0115387,nm0274913,Mrs. Markham,actress
tt2109059,nm0088144,Elizabeth Allen,actress
tt2109059,nm0122653,Joe Galloway,actor
tt2109059,nm0001002,Bob Clewell,actor
tt2109059,nm0175305,Keith Connolly,actor
tt2109059,nm1483196,Raymond Torres,actor
tt2109059,nm0004978,Barry Romo,actor
tt2109059,nm2309517,Gery Benedetti,actor
tt2109059,nm0001349,Anne Purcell,actress
tt2109059,nm1097351,Don Devore,actor
tt2109059,nm1157048,Karl Marlantes,actor
tt1489097,nm0515296,Charles Scheffel,actor
tt1489097,nm0000507,Robert Sherrod,actor
tt1489097,nm0058581,Jack Werner,actor
tt1489097,nm0001872,Nolen Marbrey,actor
tt1489097,nm0005442,June Wandrey,actress
tt1489097,nm0215229,Richard Tregaskis,actor
tt1489097,nm1117791,Rockie Blunt,actor
